Name	input_file	simulation_n	quant_method	tally_method	NumReads	truth
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	2	bowtie2	mapq10	8.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	3	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	5	bowtie2	mapq10	2.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	6	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	7	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	8	bowtie2	mapq10	36.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	1	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	2	bowtie2	mapq10	12.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	5	bowtie2	mapq10	5.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	6	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	7	bowtie2	mapq10	20.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cerebellum_tRNA_3	9	bowtie2	mapq10	4.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	4	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	8	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_1	9	bowtie2	mapq10	3.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	3	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	6	bowtie2	mapq10	3.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	mapq10	3.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	1	bowtie2	mapq10	4.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	5	bowtie2	mapq10	5.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-10	quantMtRNAseq_Cortex_tRNA_3	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	mapq10	20.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	3	bowtie2	mapq10	2.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	4	bowtie2	mapq10	2.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	8	bowtie2	mapq10	2.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_1	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	5	bowtie2	mapq10	3.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	1	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	3	bowtie2	mapq10	27.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	4	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	8	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cerebellum_tRNA_3	9	bowtie2	mapq10	9.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	5	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_1	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	2	bowtie2	mapq10	33.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	6	bowtie2	mapq10	2.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	7	bowtie2	mapq10	8.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-44	quantMtRNAseq_Cortex_tRNA_3	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_1	9	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	3	bowtie2	mapq10	2.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cerebellum_tRNA_3	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_1	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-CAG-8	quantMtRNAseq_Cortex_tRNA_3	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_1	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_2	9	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	7	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cerebellum_tRNA_3	9	bowtie2	mapq10	3.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	0	bowtie2	mapq10	16.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	3	bowtie2	mapq10	1.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	4	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	7	bowtie2	mapq10	4.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	8	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_1	9	bowtie2	mapq10	3.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_2	0	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_2	1	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_2	2	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_2	3	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_2	4	bowtie2	mapq10	5.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_2	5	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_2	6	bowtie2	mapq10	0.0	0
Mus_musculus_tRX-Leu-TAA-27	quantMtRNAseq_Cortex_tRNA_2	7	bowtie2	mapq10	0.0	0
