Name	input_file	simulation_n	truth	NumReads	quant_method	tally_method
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_2	9	40	22	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	0	8495	2554	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	1	63	11	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	2	66066	15907	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	3	1856	784	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	4	19741	3441	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	5	5684	3011	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	6	15744	3627	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	7	878	391	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	8	35459	16559	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cerebellum_tRNA_3	9	3624	896	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	0	7092	1495	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	1	6815	767	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	2	8115	764	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	3	3356	125	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	4	2534	939	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	5	54965	3068	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	6	3040	631	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	7	57	45	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	8	45883	20987	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_1	9	8322	453	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	0	16994	8246	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	1	16826	8588	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	2	4172	561	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	3	35901	4935	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	4	1651	2243	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	5	14727	7110	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	6	2371	1702	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	7	4934	2124	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	8	541	241	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_2	9	4967	1056	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	0	16486	7434	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	1	2542	913	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	2	190	52	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	3	241	69	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	4	450	195	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	5	3378	1622	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	6	6060	1217	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	7	1314	328	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	8	3879	856	mimseq	mimseq
Mus_musculus_tRNA-Gln-CTG	quantMtRNAseq_Cortex_tRNA_3	9	917	450	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	0	7932	2706	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	1	315	134	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	2	2897	1024	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	3	542	183	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	4	8231	4466	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	5	299	98	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	6	1589	552	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	7	5420	3297	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	8	2845	956	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_1	9	11092	4187	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	0	314	103	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	1	112	58	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	2	5338	1526	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	3	1793	538	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	4	168	60	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	5	1701	549	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	6	29254	17137	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	7	102	32	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	8	5042	1435	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_2	9	1975	558	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	0	1930	795	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	1	24	12	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	2	4520	1788	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	3	1134	495	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	4	1108	412	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	5	76	33	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	6	376	175	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	7	259	82	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	8	171820	69962	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cerebellum_tRNA_3	9	603	224	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	0	630	96	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	1	3326	511	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	2	29	16	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	3	906	141	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	4	209	25	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	5	508	184	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	6	66139	10785	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	7	3580	563	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	8	489	81	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_1	9	5385	871	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	0	23	11	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	1	3774	1103	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	2	878	237	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	3	192	85	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	4	215119	59260	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	5	424	141	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	6	7021	1997	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	7	5868	3338	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	8	261	77	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_2	9	40009	11451	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	0	1639	562	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	1	976	427	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	2	28	13	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	3	1102	598	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	4	59	18	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	5	4283	1332	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	6	2776	860	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	7	694	239	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	8	3	1	mimseq	mimseq
Mus_musculus_tRNA-Gln-TTG	quantMtRNAseq_Cortex_tRNA_3	9	477	153	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	0	1058	849	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	1	1185	930	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	2	1140	952	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	3	4536	1615	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	4	10	8	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	5	21084	16627	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	6	4195	3348	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	7	5996	4815	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	8	22982	18271	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_1	9	18359	17543	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	0	767	601	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	1	516	502	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	2	102666	79387	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	3	1363	1082	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	4	4592	3639	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	5	1387	1203	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	6	1728	1386	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	7	4033	3121	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	8	7077	5489	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_2	9	419	94	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	0	8360	7366	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	1	30	25	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	2	7099	6224	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	3	3976	3520	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	4	25	16	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	5	928	671	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	6	42403	40396	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	7	835	770	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	8	1714	1512	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cerebellum_tRNA_3	9	8451	7451	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	0	29553	17699	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	1	237726	163775	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	2	3708	2578	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	3	8593	5859	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	4	3924	2641	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	5	261180	179905	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	6	4372	2849	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	7	5099	3512	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	8	836	603	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_1	9	10170	7013	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	0	73014	61550	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	1	6161	5203	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	2	30411	25753	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	3	1092	1013	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	4	55548	46757	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	5	6609	5397	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	6	4789	2327	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	7	56074	7490	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	8	59119	53508	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_2	9	118010	99577	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	0	5424	4848	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	1	40222	33336	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	2	76583	68071	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	3	3189	2842	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	4	9231	8246	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	5	4152	3626	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	6	7329	6566	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	7	781	78	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	8	25478	22580	mimseq	mimseq
Mus_musculus_tRNA-Glu-CTC	quantMtRNAseq_Cortex_tRNA_3	9	758	3128	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	0	307	325	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	1	215	228	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	2	1569	1542	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	3	34069	11441	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	4	22	23	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	5	3582	3935	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	6	35984	35005	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	7	3294	2971	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	8	68987	67529	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_1	9	1641	1793	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	0	2547	2489	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	1	82	87	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	2	8568	11481	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	3	3928	3020	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	4	1144	1152	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	5	1548	1450	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	6	8690	5883	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	7	17183	16532	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	8	1837	1973	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_2	9	46	49	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	0	3323	3032	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	1	328	324	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	2	7074	6983	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	3	5172	4849	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	4	27	26	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	5	134	1072	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	6	450	1101	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	7	703	616	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	8	4201	3931	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cerebellum_tRNA_3	9	12515	4661	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	0	1593	1965	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	1	725	6758	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	2	80	136	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	3	142	367	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	4	878	817	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	5	59237	60768	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	6	678	572	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	7	35514	32666	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	8	18976	17370	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_1	9	7384	6922	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	0	14	2547	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	1	6294	4229	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	2	9925	10602	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	3	21007	17413	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	4	16587	17909	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	5	308	397	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	6	38874	37264	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	7	730	718	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	8	2260	2910	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_2	9	1588	5591	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	0	14570	13230	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	1	1514	2679	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	2	12942	8525	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	3	974	985	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	4	78	409	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	5	107010	105324	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	6	16693	16633	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	7	958	841	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	8	363	1255	mimseq	mimseq
Mus_musculus_tRNA-Glu-TTC	quantMtRNAseq_Cortex_tRNA_3	9	614818	540756	mimseq	mimseq
Mus_musculus_tRNA-Gly-ACC	quantMtRNAseq_Cerebellum_tRNA_1	0	11	0	mimseq	mimseq
Mus_musculus_tRNA-Gly-ACC	quantMtRNAseq_Cerebellum_tRNA_1	1	3	0	mimseq	mimseq
Mus_musculus_tRNA-Gly-ACC	quantMtRNAseq_Cerebellum_tRNA_1	2	34	1	mimseq	mimseq
Mus_musculus_tRNA-Gly-ACC	quantMtRNAseq_Cerebellum_tRNA_1	3	84	1	mimseq	mimseq
Mus_musculus_tRNA-Gly-ACC	quantMtRNAseq_Cerebellum_tRNA_1	4	0	0	mimseq	mimseq
Mus_musculus_tRNA-Gly-ACC	quantMtRNAseq_Cerebellum_tRNA_1	5	233	1	mimseq	mimseq
Mus_musculus_tRNA-Gly-ACC	quantMtRNAseq_Cerebellum_tRNA_1	6	3374	24	mimseq	mimseq
