Name	input_file	simulation_n	truth	NumReads	quant_method	tally_method
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_B	7	3295	2230	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_B	8	523	356	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_B	9	9589	6291	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	0	118689	67731	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	1	4816	2898	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	2	3871	2404	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	3	507	265	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	4	374	204	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	5	20925	13124	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	6	11277	6048	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	7	10759	6493	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	8	1663	1208	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_MCF7_C	9	24091	14327	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	0	9666	6195	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	1	700	476	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	2	3476	2268	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	3	10274	4432	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	4	21245	13189	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	5	1584	798	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	6	77662	60997	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	7	5373	2525	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	8	10816	6500	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_A	9	1389	851	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	0	135487	82992	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	1	14263	7988	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	2	21283	10122	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	3	45	29	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	4	1031	559	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	5	5687	2996	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	6	114730	70472	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	7	50557	25183	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	8	568	418	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_B	9	336482	154122	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	0	2945	1683	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	1	708	343	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	2	74037	39456	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	3	9113	4439	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	4	1939	1168	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	5	1326	556	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	6	2102	1137	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	7	133	53	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	8	2624	1153	mimseq	mimseq
Homo_sapiens_tRNA-Phe-GAA	YAMATseq_SKBR3_C	9	3020	1722	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	0	193	156	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	1	205	280	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	2	2186	12287	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	3	1237	1186	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	4	18	134	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	5	4219	543	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	6	875	842	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	7	4969	3796	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	8	2450	2545	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_A	9	8498	6674	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	0	1483	2450	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	1	587	1084	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	2	1784	1947	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	3	1498	1890	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	4	6793	5595	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	5	2304	7440	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	6	1392	4273	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	7	970	1065	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	8	76064	59146	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_B	9	11684	9363	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	0	1855	1649	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	1	553	611	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	2	6623	5572	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	3	70535	53762	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	4	7630	6954	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	5	24882	23569	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	6	5977	5576	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	7	116	82	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	8	11262	10282	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_BT20_C	9	623	1763	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	0	379	404	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	1	233	3271	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	2	2537	2166	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	3	99	87	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	4	168509	162844	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	5	1386	1370	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	6	1627	1676	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	7	62524	92982	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	8	29986	25023	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_A	9	40157	33778	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	0	1044	946	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	1	538	13865	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	2	5500	9126	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	3	11729	13363	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	4	1562	6944	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	5	49797	187298	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	6	3007	151553	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	7	380	430	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	8	4200	4544	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_B	9	17833	14352	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	0	317	670	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	1	453	2998	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	2	4932	6173	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	3	4422	3879	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	4	7539	9146	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	5	3179	3331	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	6	15025	12607	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	7	245021	193847	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	8	1362	12966	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_MCF7_C	9	889	1150	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	0	2757	2619	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	1	344	283	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	2	265	402	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	3	5752	10791	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	4	29240	27077	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	5	365	243	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	6	1100	12748	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	7	516	1258	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	8	19912	15775	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_A	9	169	7291	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	0	3888	6331	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	1	111683	85974	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	2	29446	7160	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	3	50	37	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	4	1019	5461	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	5	2933	9743	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	6	2676	2171	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	7	16204	13653	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	8	2130	1695	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_B	9	840	34110	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	0	30239	21667	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	1	1219	767	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	2	8976	14298	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	3	4241	33438	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	4	713	2053	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	5	19760	12812	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	6	74855	137287	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	7	127	84	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	8	3650	18587	mimseq	mimseq
Homo_sapiens_tRNA-Pro-AGG	YAMATseq_SKBR3_C	9	18134	12738	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	0	14	9	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	1	195	79	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	2	30	91	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	3	506	214	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	4	141	68	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	5	215	104	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	6	204	90	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	7	66	66	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	8	154	63	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_A	9	110	103	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	0	2219	854	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	1	1239	466	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	2	773	292	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	3	1587	654	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	4	216	123	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	5	10432	4122	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	6	155	80	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	7	491	175	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	8	85	357	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_B	9	88	87	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	0	162	81	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	1	45	25	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	2	32	53	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	3	48	385	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	4	4	30	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	5	70	42	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	6	30	40	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	7	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	8	3212	1357	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_BT20_C	9	2698	1112	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	0	86	30	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	1	1546	507	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	2	49	13	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	3	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	4	1516	515	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	5	20	7	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	6	38	9	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	7	59302	19099	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	8	123	103	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_A	9	739	302	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	0	104	32	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	1	128	76	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	2	4700	1546	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	3	6385	2067	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	4	10381	3328	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	5	244842	78945	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	6	247868	80148	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	7	173	64	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	8	646	214	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_B	9	93	60	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	0	225	70	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	1	278	81	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	2	3566	1182	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	3	44	27	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	4	4774	1630	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	5	1089	361	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	6	1674	674	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	7	6531	3684	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	8	18328	5925	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_MCF7_C	9	117	55	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	0	438	214	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	1	20	12	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	2	147	82	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	3	12869	5839	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	4	58	166	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	5	3	2	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	6	21336	9620	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	7	1628	765	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	8	899	487	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_A	9	3	38	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	0	6594	2943	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	1	141	960	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	2	654	348	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	3	4	2	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	4	9433	4152	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	5	796	395	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	6	124	65	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	7	2359	1173	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	8	210	101	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_B	9	67839	29993	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	0	167	492	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	1	9	23	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	2	4626	2063	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	3	63150	27094	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	4	3119	1329	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	5	95	305	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	6	173664	76863	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	7	27	13	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	8	33257	14258	mimseq	mimseq
Homo_sapiens_tRNA-Pro-CGG	YAMATseq_SKBR3_C	9	479	440	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	0	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	1	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	2	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	3	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	4	0	1	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	5	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	6	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	7	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	8	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_A	9	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	0	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	1	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	2	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	3	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	4	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	5	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	6	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	7	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	8	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_B	9	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	0	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	1	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	2	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	3	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	4	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	5	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	6	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	7	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	8	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_BT20_C	9	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	0	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	1	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	2	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	3	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	4	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	5	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	6	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	7	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	8	0	0	mimseq	mimseq
Homo_sapiens_tRNA-Pro-GGG	YAMATseq_MCF7_A	9	0	0	mimseq	mimseq
